state,date,division,index,year,month,division_label
Perlis,2021-01-01,05,108.1,2021,1,Furnishings & Household Equipment
Perlis,2021-02-01,05,108.1,2021,2,Furnishings & Household Equipment
Perlis,2021-03-01,05,108.4,2021,3,Furnishings & Household Equipment
Perlis,2021-04-01,05,109.1,2021,4,Furnishings & Household Equipment
Perlis,2021-05-01,05,109.9,2021,5,Furnishings & Household Equipment
Perlis,2021-06-01,05,109.9,2021,6,Furnishings & Household Equipment
Perlis,2021-07-01,05,109.9,2021,7,Furnishings & Household Equipment
Perlis,2021-08-01,05,109.9,2021,8,Furnishings & Household Equipment
Perlis,2021-09-01,05,110.0,2021,9,Furnishings & Household Equipment
Perlis,2021-10-01,05,110.3,2021,10,Furnishings & Household Equipment
Perlis,2021-11-01,05,110.4,2021,11,Furnishings & Household Equipment
Perlis,2021-12-01,05,111.0,2021,12,Furnishings & Household Equipment
Perlis,2022-01-01,05,111.6,2022,1,Furnishings & Household Equipment
Perlis,2022-02-01,05,111.7,2022,2,Furnishings & Household Equipment
Perlis,2022-03-01,05,112.4,2022,3,Furnishings & Household Equipment
Perlis,2022-04-01,05,112.5,2022,4,Furnishings & Household Equipment
Perlis,2022-05-01,05,112.5,2022,5,Furnishings & Household Equipment
Perlis,2022-06-01,05,112.5,2022,6,Furnishings & Household Equipment
Perlis,2022-07-01,05,112.9,2022,7,Furnishings & Household Equipment
Perlis,2022-08-01,05,113.8,2022,8,Furnishings & Household Equipment
Perlis,2022-09-01,05,114.2,2022,9,Furnishings & Household Equipment
Perlis,2022-10-01,05,114.3,2022,10,Furnishings & Household Equipment
Perlis,2022-11-01,05,114.4,2022,11,Furnishings & Household Equipment
Perlis,2022-12-01,05,114.4,2022,12,Furnishings & Household Equipment
Perlis,2023-01-01,05,114.5,2023,1,Furnishings & Household Equipment
Perlis,2023-02-01,05,114.7,2023,2,Furnishings & Household Equipment
Perlis,2023-03-01,05,114.9,2023,3,Furnishings & Household Equipment
Perlis,2023-04-01,05,114.8,2023,4,Furnishings & Household Equipment
Perlis,2023-05-01,05,114.9,2023,5,Furnishings & Household Equipment
Perlis,2023-06-01,05,115.0,2023,6,Furnishings & Household Equipment
Perlis,2023-07-01,05,115.2,2023,7,Furnishings & Household Equipment
Perlis,2023-08-01,05,115.5,2023,8,Furnishings & Household Equipment
Perlis,2023-09-01,05,115.8,2023,9,Furnishings & Household Equipment
Perlis,2023-10-01,05,115.9,2023,10,Furnishings & Household Equipment
Perlis,2023-11-01,05,115.9,2023,11,Furnishings & Household Equipment
Perlis,2023-12-01,05,116.0,2023,12,Furnishings & Household Equipment
Perlis,2024-01-01,05,116.0,2024,1,Furnishings & Household Equipment
Perlis,2024-02-01,05,115.9,2024,2,Furnishings & Household Equipment
Perlis,2024-03-01,05,115.9,2024,3,Furnishings & Household Equipment
Perlis,2024-04-01,05,116.2,2024,4,Furnishings & Household Equipment
Perlis,2024-05-01,05,116.5,2024,5,Furnishings & Household Equipment
Perlis,2024-06-01,05,116.7,2024,6,Furnishings & Household Equipment
Perlis,2024-07-01,05,116.8,2024,7,Furnishings & Household Equipment
Perlis,2024-08-01,05,116.8,2024,8,Furnishings & Household Equipment
Perlis,2024-09-01,05,116.9,2024,9,Furnishings & Household Equipment
Perlis,2024-10-01,05,116.1,2024,10,Furnishings & Household Equipment
Perlis,2024-11-01,05,116.2,2024,11,Furnishings & Household Equipment
Perlis,2024-12-01,05,116.7,2024,12,Furnishings & Household Equipment
Perlis,2025-01-01,05,116.8,2025,1,Furnishings & Household Equipment
Perlis,2025-02-01,05,116.6,2025,2,Furnishings & Household Equipment
Perlis,2025-03-01,05,116.9,2025,3,Furnishings & Household Equipment
Perlis,2025-04-01,05,116.9,2025,4,Furnishings & Household Equipment
Perlis,2025-05-01,05,116.9,2025,5,Furnishings & Household Equipment
Perlis,2025-06-01,05,116.9,2025,6,Furnishings & Household Equipment
Perlis,2025-07-01,05,117.2,2025,7,Furnishings & Household Equipment
Perlis,2025-08-01,05,117.1,2025,8,Furnishings & Household Equipment
Perlis,2025-09-01,05,116.6,2025,9,Furnishings & Household Equipment
Perlis,2025-10-01,05,116.6,2025,10,Furnishings & Household Equipment
Perlis,2025-11-01,05,116.3,2025,11,Furnishings & Household Equipment
Perlis,2025-12-01,05,115.8,2025,12,Furnishings & Household Equipment
Perlis,2026-01-01,05,115.7,2026,1,Furnishings & Household Equipment
Perlis,2026-02-01,05,115.9,2026,2,Furnishings & Household Equipment
Perlis,2026-03-01,05,116.0,2026,3,Furnishings & Household Equipment
Perlis,2026-04-01,05,116.0,2026,4,Furnishings & Household Equipment
Perlis,2010-01-01,06,98.7,2010,1,Health
Perlis,2010-02-01,06,99.0,2010,2,Health
Perlis,2010-03-01,06,99.0,2010,3,Health
Perlis,2010-04-01,06,100.2,2010,4,Health
Perlis,2010-05-01,06,100.2,2010,5,Health
Perlis,2010-06-01,06,100.2,2010,6,Health
Perlis,2010-07-01,06,100.2,2010,7,Health
Perlis,2010-08-01,06,100.2,2010,8,Health
Perlis,2010-09-01,06,100.6,2010,9,Health
Perlis,2010-10-01,06,100.6,2010,10,Health
Perlis,2010-11-01,06,100.6,2010,11,Health
Perlis,2010-12-01,06,100.6,2010,12,Health
Perlis,2011-01-01,06,100.6,2011,1,Health
Perlis,2011-02-01,06,100.6,2011,2,Health
Perlis,2011-03-01,06,100.7,2011,3,Health
Perlis,2011-04-01,06,100.7,2011,4,Health
Perlis,2011-05-01,06,102.0,2011,5,Health
Perlis,2011-06-01,06,102.0,2011,6,Health
Perlis,2011-07-01,06,102.0,2011,7,Health
Perlis,2011-08-01,06,100.8,2011,8,Health
Perlis,2011-09-01,06,101.5,2011,9,Health
Perlis,2011-10-01,06,101.5,2011,10,Health
Perlis,2011-11-01,06,101.6,2011,11,Health
Perlis,2011-12-01,06,101.7,2011,12,Health
Perlis,2012-01-01,06,101.9,2012,1,Health
Perlis,2012-02-01,06,102.2,2012,2,Health
Perlis,2012-03-01,06,102.2,2012,3,Health
Perlis,2012-04-01,06,102.2,2012,4,Health
Perlis,2012-05-01,06,102.4,2012,5,Health
Perlis,2012-06-01,06,102.4,2012,6,Health
Perlis,2012-07-01,06,102.4,2012,7,Health
Perlis,2012-08-01,06,102.7,2012,8,Health
Perlis,2012-09-01,06,102.9,2012,9,Health
Perlis,2012-10-01,06,103.0,2012,10,Health
Perlis,2012-11-01,06,103.0,2012,11,Health
Perlis,2012-12-01,06,103.2,2012,12,Health
Perlis,2013-01-01,06,103.2,2013,1,Health
Perlis,2013-02-01,06,103.4,2013,2,Health
Perlis,2013-03-01,06,103.8,2013,3,Health
Perlis,2013-04-01,06,103.8,2013,4,Health
Perlis,2013-05-01,06,103.8,2013,5,Health
Perlis,2013-06-01,06,103.8,2013,6,Health
Perlis,2013-07-01,06,103.8,2013,7,Health
Perlis,2013-08-01,06,104.0,2013,8,Health
Perlis,2013-09-01,06,104.1,2013,9,Health
Perlis,2013-10-01,06,102.8,2013,10,Health
Perlis,2013-11-01,06,102.6,2013,11,Health
Perlis,2013-12-01,06,102.7,2013,12,Health
Perlis,2014-01-01,06,103.0,2014,1,Health
Perlis,2014-02-01,06,103.3,2014,2,Health
Perlis,2014-03-01,06,103.5,2014,3,Health
Perlis,2014-04-01,06,103.7,2014,4,Health
Perlis,2014-05-01,06,103.6,2014,5,Health
Perlis,2014-06-01,06,104.0,2014,6,Health
Perlis,2014-07-01,06,104.6,2014,7,Health
Perlis,2014-08-01,06,104.6,2014,8,Health
Perlis,2014-09-01,06,104.3,2014,9,Health
Perlis,2014-10-01,06,104.3,2014,10,Health
Perlis,2014-11-01,06,104.4,2014,11,Health
Perlis,2014-12-01,06,104.4,2014,12,Health
Perlis,2015-01-01,06,104.3,2015,1,Health
Perlis,2015-02-01,06,104.5,2015,2,Health
Perlis,2015-03-01,06,104.6,2015,3,Health
Perlis,2015-04-01,06,106.1,2015,4,Health
Perlis,2015-05-01,06,106.9,2015,5,Health
Perlis,2015-06-01,06,106.9,2015,6,Health
Perlis,2015-07-01,06,106.9,2015,7,Health
Perlis,2015-08-01,06,106.8,2015,8,Health
Perlis,2015-09-01,06,106.6,2015,9,Health
Perlis,2015-10-01,06,107.0,2015,10,Health
Perlis,2015-11-01,06,106.9,2015,11,Health
Perlis,2015-12-01,06,107.0,2015,12,Health
Perlis,2016-01-01,06,107.7,2016,1,Health
Perlis,2016-02-01,06,108.1,2016,2,Health
Perlis,2016-03-01,06,107.9,2016,3,Health
Perlis,2016-04-01,06,108.4,2016,4,Health
Perlis,2016-05-01,06,108.5,2016,5,Health
Perlis,2016-06-01,06,108.7,2016,6,Health
Perlis,2016-07-01,06,108.6,2016,7,Health
Perlis,2016-08-01,06,108.8,2016,8,Health
Perlis,2016-09-01,06,109.0,2016,9,Health
Perlis,2016-10-01,06,109.5,2016,10,Health
Perlis,2016-11-01,06,109.9,2016,11,Health
Perlis,2016-12-01,06,110.2,2016,12,Health
Perlis,2017-01-01,06,110.9,2017,1,Health
Perlis,2017-02-01,06,111.0,2017,2,Health
Perlis,2017-03-01,06,111.6,2017,3,Health
Perlis,2017-04-01,06,111.7,2017,4,Health
Perlis,2017-05-01,06,111.5,2017,5,Health
Perlis,2017-06-01,06,111.6,2017,6,Health
Perlis,2017-07-01,06,111.8,2017,7,Health
Perlis,2017-08-01,06,112.0,2017,8,Health
Perlis,2017-09-01,06,112.6,2017,9,Health
Perlis,2017-10-01,06,112.8,2017,10,Health
Perlis,2017-11-01,06,112.9,2017,11,Health
Perlis,2017-12-01,06,113.6,2017,12,Health
Perlis,2018-01-01,06,113.7,2018,1,Health
Perlis,2018-02-01,06,113.3,2018,2,Health
Perlis,2018-03-01,06,113.7,2018,3,Health
Perlis,2018-04-01,06,113.8,2018,4,Health
Perlis,2018-05-01,06,114.2,2018,5,Health
Perlis,2018-06-01,06,113.1,2018,6,Health
Perlis,2018-07-01,06,112.2,2018,7,Health
Perlis,2018-08-01,06,112.7,2018,8,Health
Perlis,2018-09-01,06,112.8,2018,9,Health
Perlis,2018-10-01,06,112.8,2018,10,Health
Perlis,2018-11-01,06,113.0,2018,11,Health
Perlis,2018-12-01,06,113.6,2018,12,Health
Perlis,2019-01-01,06,114.0,2019,1,Health
Perlis,2019-02-01,06,114.1,2019,2,Health
Perlis,2019-03-01,06,114.0,2019,3,Health
Perlis,2019-04-01,06,114.1,2019,4,Health
Perlis,2019-05-01,06,114.0,2019,5,Health
Perlis,2019-06-01,06,114.6,2019,6,Health
Perlis,2019-07-01,06,114.6,2019,7,Health
Perlis,2019-08-01,06,114.3,2019,8,Health
Perlis,2019-09-01,06,114.3,2019,9,Health
Perlis,2019-10-01,06,114.4,2019,10,Health
Perlis,2019-11-01,06,114.4,2019,11,Health
Perlis,2019-12-01,06,114.2,2019,12,Health
Perlis,2020-01-01,06,114.9,2020,1,Health
Perlis,2020-02-01,06,114.6,2020,2,Health
Perlis,2020-03-01,06,114.5,2020,3,Health
Perlis,2020-04-01,06,114.5,2020,4,Health
Perlis,2020-05-01,06,114.5,2020,5,Health
Perlis,2020-06-01,06,114.9,2020,6,Health
Perlis,2020-07-01,06,115.2,2020,7,Health
Perlis,2020-08-01,06,115.3,2020,8,Health
Perlis,2020-09-01,06,115.3,2020,9,Health
Perlis,2020-10-01,06,115.4,2020,10,Health
Perlis,2020-11-01,06,115.4,2020,11,Health
Perlis,2020-12-01,06,115.5,2020,12,Health
Perlis,2021-01-01,06,115.3,2021,1,Health
Perlis,2021-02-01,06,115.3,2021,2,Health
Perlis,2021-03-01,06,115.2,2021,3,Health
Perlis,2021-04-01,06,115.3,2021,4,Health
Perlis,2021-05-01,06,115.3,2021,5,Health
Perlis,2021-06-01,06,115.3,2021,6,Health
Perlis,2021-07-01,06,115.5,2021,7,Health
Perlis,2021-08-01,06,115.4,2021,8,Health
Perlis,2021-09-01,06,115.3,2021,9,Health
Perlis,2021-10-01,06,115.9,2021,10,Health
Perlis,2021-11-01,06,117.5,2021,11,Health
Perlis,2021-12-01,06,117.2,2021,12,Health
Perlis,2022-01-01,06,117.1,2022,1,Health
Perlis,2022-02-01,06,117.6,2022,2,Health
Perlis,2022-03-01,06,117.7,2022,3,Health
Perlis,2022-04-01,06,118.0,2022,4,Health
Perlis,2022-05-01,06,118.0,2022,5,Health
Perlis,2022-06-01,06,117.2,2022,6,Health
Perlis,2022-07-01,06,116.9,2022,7,Health
Perlis,2022-08-01,06,117.1,2022,8,Health
Perlis,2022-09-01,06,117.3,2022,9,Health
Perlis,2022-10-01,06,117.6,2022,10,Health
Perlis,2022-11-01,06,118.0,2022,11,Health
Perlis,2022-12-01,06,118.0,2022,12,Health
Perlis,2023-01-01,06,118.3,2023,1,Health
Perlis,2023-02-01,06,118.4,2023,2,Health
Perlis,2023-03-01,06,118.1,2023,3,Health
Perlis,2023-04-01,06,118.0,2023,4,Health
Perlis,2023-05-01,06,118.2,2023,5,Health
Perlis,2023-06-01,06,120.1,2023,6,Health
Perlis,2023-07-01,06,120.4,2023,7,Health
Perlis,2023-08-01,06,120.7,2023,8,Health
Perlis,2023-09-01,06,120.6,2023,9,Health
Perlis,2023-10-01,06,121.0,2023,10,Health
Perlis,2023-11-01,06,120.9,2023,11,Health
Perlis,2023-12-01,06,121.4,2023,12,Health
Perlis,2024-01-01,06,120.9,2024,1,Health
Perlis,2024-02-01,06,120.8,2024,2,Health
Perlis,2024-03-01,06,120.3,2024,3,Health
Perlis,2024-04-01,06,119.2,2024,4,Health
Perlis,2024-05-01,06,120.7,2024,5,Health
Perlis,2024-06-01,06,120.5,2024,6,Health
Perlis,2024-07-01,06,120.7,2024,7,Health
Perlis,2024-08-01,06,120.8,2024,8,Health
Perlis,2024-09-01,06,120.8,2024,9,Health
Perlis,2024-10-01,06,121.0,2024,10,Health
Perlis,2024-11-01,06,121.5,2024,11,Health
Perlis,2024-12-01,06,122.1,2024,12,Health
Perlis,2025-01-01,06,122.5,2025,1,Health
Perlis,2025-02-01,06,122.1,2025,2,Health
Perlis,2025-03-01,06,121.9,2025,3,Health
Perlis,2025-04-01,06,121.9,2025,4,Health
Perlis,2025-05-01,06,121.8,2025,5,Health
Perlis,2025-06-01,06,121.8,2025,6,Health
Perlis,2025-07-01,06,121.4,2025,7,Health
Perlis,2025-08-01,06,121.5,2025,8,Health
Perlis,2025-09-01,06,122.3,2025,9,Health
Perlis,2025-10-01,06,122.4,2025,10,Health
Perlis,2025-11-01,06,121.7,2025,11,Health
Perlis,2025-12-01,06,121.7,2025,12,Health
Perlis,2026-01-01,06,122.3,2026,1,Health
Perlis,2026-02-01,06,121.7,2026,2,Health
Perlis,2026-03-01,06,121.4,2026,3,Health
Perlis,2026-04-01,06,121.4,2026,4,Health
Perlis,2010-01-01,07,98.8,2010,1,Transport
Perlis,2010-02-01,07,98.9,2010,2,Transport
Perlis,2010-03-01,07,98.9,2010,3,Transport
Perlis,2010-04-01,07,98.9,2010,4,Transport
Perlis,2010-05-01,07,99.0,2010,5,Transport
Perlis,2010-06-01,07,99.0,2010,6,Transport
Perlis,2010-07-01,07,99.8,2010,7,Transport
Perlis,2010-08-01,07,100.7,2010,8,Transport
Perlis,2010-09-01,07,100.8,2010,9,Transport
Perlis,2010-10-01,07,101.0,2010,10,Transport
Perlis,2010-11-01,07,101.1,2010,11,Transport
Perlis,2010-12-01,07,103.3,2010,12,Transport
Perlis,2011-01-01,07,103.6,2011,1,Transport
Perlis,2011-02-01,07,103.9,2011,2,Transport
Perlis,2011-03-01,07,104.1,2011,3,Transport
Perlis,2011-04-01,07,105.1,2011,4,Transport
Perlis,2011-05-01,07,105.8,2011,5,Transport
Perlis,2011-06-01,07,105.8,2011,6,Transport
Perlis,2011-07-01,07,105.6,2011,7,Transport
Perlis,2011-08-01,07,105.6,2011,8,Transport
Perlis,2011-09-01,07,105.6,2011,9,Transport
Perlis,2011-10-01,07,105.7,2011,10,Transport
Perlis,2011-11-01,07,105.7,2011,11,Transport
Perlis,2011-12-01,07,105.7,2011,12,Transport
Perlis,2012-01-01,07,105.7,2012,1,Transport
Perlis,2012-02-01,07,105.7,2012,2,Transport
Perlis,2012-03-01,07,105.7,2012,3,Transport
Perlis,2012-04-01,07,106.1,2012,4,Transport
Perlis,2012-05-01,07,106.1,2012,5,Transport
Perlis,2012-06-01,07,105.8,2012,6,Transport
Perlis,2012-07-01,07,105.2,2012,7,Transport
Perlis,2012-08-01,07,105.5,2012,8,Transport
Perlis,2012-09-01,07,106.4,2012,9,Transport
Perlis,2012-10-01,07,106.1,2012,10,Transport
Perlis,2012-11-01,07,106.1,2012,11,Transport
Perlis,2012-12-01,07,105.6,2012,12,Transport
Perlis,2013-01-01,07,105.7,2013,1,Transport
Perlis,2013-02-01,07,105.7,2013,2,Transport
Perlis,2013-03-01,07,106.3,2013,3,Transport
Perlis,2013-04-01,07,106.3,2013,4,Transport
Perlis,2013-05-01,07,106.1,2013,5,Transport
Perlis,2013-06-01,07,105.7,2013,6,Transport
Perlis,2013-07-01,07,105.7,2013,7,Transport
Perlis,2013-08-01,07,105.7,2013,8,Transport
Perlis,2013-09-01,07,112.3,2013,9,Transport
Perlis,2013-10-01,07,112.7,2013,10,Transport
Perlis,2013-11-01,07,112.7,2013,11,Transport
Perlis,2013-12-01,07,112.4,2013,12,Transport
Perlis,2014-01-01,07,112.6,2014,1,Transport
Perlis,2014-02-01,07,112.7,2014,2,Transport
Perlis,2014-03-01,07,112.9,2014,3,Transport
Perlis,2014-04-01,07,112.9,2014,4,Transport
Perlis,2014-05-01,07,112.9,2014,5,Transport
Perlis,2014-06-01,07,112.5,2014,6,Transport
Perlis,2014-07-01,07,112.5,2014,7,Transport
Perlis,2014-08-01,07,112.6,2014,8,Transport
Perlis,2014-09-01,07,112.3,2014,9,Transport
Perlis,2014-10-01,07,118.8,2014,10,Transport
Perlis,2014-11-01,07,118.6,2014,11,Transport
Perlis,2014-12-01,07,116.6,2014,12,Transport
Perlis,2015-01-01,07,104.3,2015,1,Transport
Perlis,2015-02-01,07,97.2,2015,2,Transport
Perlis,2015-03-01,07,106.1,2015,3,Transport
Perlis,2015-04-01,07,106.5,2015,4,Transport
Perlis,2015-05-01,07,106.8,2015,5,Transport
Perlis,2015-06-01,07,110.3,2015,6,Transport
Perlis,2015-07-01,07,114.2,2015,7,Transport
Perlis,2015-08-01,07,110.7,2015,8,Transport
Perlis,2015-09-01,07,107.1,2015,9,Transport
Perlis,2015-10-01,07,110.4,2015,10,Transport
Perlis,2015-11-01,07,110.4,2015,11,Transport
Perlis,2015-12-01,07,107.2,2015,12,Transport
Perlis,2016-01-01,07,103.2,2016,1,Transport
Perlis,2016-02-01,07,99.1,2016,2,Transport
Perlis,2016-03-01,07,93.7,2016,3,Transport
Perlis,2016-04-01,07,97.5,2016,4,Transport
Perlis,2016-05-01,07,97.5,2016,5,Transport
Perlis,2016-06-01,07,97.4,2016,6,Transport
Perlis,2016-07-01,07,99.3,2016,7,Transport
Perlis,2016-08-01,07,99.4,2016,8,Transport
Perlis,2016-09-01,07,97.5,2016,9,Transport
Perlis,2016-10-01,07,101.3,2016,10,Transport
Perlis,2016-11-01,07,106.9,2016,11,Transport
Perlis,2016-12-01,07,105.1,2016,12,Transport
Perlis,2017-01-01,07,112.5,2017,1,Transport
Perlis,2017-02-01,07,120.0,2017,2,Transport
Perlis,2017-03-01,07,119.7,2017,3,Transport
Perlis,2017-04-01,07,116.8,2017,4,Transport
Perlis,2017-05-01,07,112.2,2017,5,Transport
Perlis,2017-06-01,07,108.9,2017,6,Transport
Perlis,2017-07-01,07,107.4,2017,7,Transport
Perlis,2017-08-01,07,113.4,2017,8,Transport
Perlis,2017-09-01,07,116.0,2017,9,Transport
Perlis,2017-10-01,07,115.6,2017,10,Transport
Perlis,2017-11-01,07,120.2,2017,11,Transport
Perlis,2017-12-01,07,119.2,2017,12,Transport
Perlis,2018-01-01,07,119.6,2018,1,Transport
Perlis,2018-02-01,07,118.8,2018,2,Transport
Perlis,2018-03-01,07,116.3,2018,3,Transport
Perlis,2018-04-01,07,116.3,2018,4,Transport
Perlis,2018-05-01,07,116.3,2018,5,Transport
Perlis,2018-06-01,07,115.9,2018,6,Transport
Perlis,2018-07-01,07,115.9,2018,7,Transport
Perlis,2018-08-01,07,116.0,2018,8,Transport
Perlis,2018-09-01,07,116.0,2018,9,Transport
Perlis,2018-10-01,07,116.1,2018,10,Transport
Perlis,2018-11-01,07,115.9,2018,11,Transport
Perlis,2018-12-01,07,115.7,2018,12,Transport
Perlis,2019-01-01,07,106.6,2019,1,Transport
Perlis,2019-02-01,07,107.1,2019,2,Transport
Perlis,2019-03-01,07,111.3,2019,3,Transport
Perlis,2019-04-01,07,111.8,2019,4,Transport
Perlis,2019-05-01,07,111.8,2019,5,Transport
Perlis,2019-06-01,07,111.7,2019,6,Transport
Perlis,2019-07-01,07,111.7,2019,7,Transport
Perlis,2019-08-01,07,111.7,2019,8,Transport
Perlis,2019-09-01,07,112.0,2019,9,Transport
Perlis,2019-10-01,07,112.0,2019,10,Transport
Perlis,2019-11-01,07,112.0,2019,11,Transport
Perlis,2019-12-01,07,112.0,2019,12,Transport
Perlis,2020-01-01,07,112.1,2020,1,Transport
Perlis,2020-02-01,07,111.6,2020,2,Transport
Perlis,2020-03-01,07,98.0,2020,3,Transport
Perlis,2020-04-01,07,78.5,2020,4,Transport
Perlis,2020-05-01,07,79.7,2020,5,Transport
Perlis,2020-06-01,07,89.6,2020,6,Transport
Perlis,2020-07-01,07,95.9,2020,7,Transport
Perlis,2020-08-01,07,95.4,2020,8,Transport
Perlis,2020-09-01,07,95.4,2020,9,Transport
Perlis,2020-10-01,07,95.0,2020,10,Transport
Perlis,2020-11-01,07,93.3,2020,11,Transport
Perlis,2020-12-01,07,98.0,2020,12,Transport
Perlis,2021-01-01,07,103.4,2021,1,Transport
Perlis,2021-02-01,07,107.1,2021,2,Transport
Perlis,2021-03-01,07,110.9,2021,3,Transport
Perlis,2021-04-01,07,111.0,2021,4,Transport
Perlis,2021-05-01,07,111.0,2021,5,Transport
Perlis,2021-06-01,07,111.0,2021,6,Transport
Perlis,2021-07-01,07,111.1,2021,7,Transport
Perlis,2021-08-01,07,111.2,2021,8,Transport
Perlis,2021-09-01,07,111.2,2021,9,Transport
Perlis,2021-10-01,07,111.3,2021,10,Transport
Perlis,2021-11-01,07,111.4,2021,11,Transport
Perlis,2021-12-01,07,111.4,2021,12,Transport
Perlis,2022-01-01,07,111.4,2022,1,Transport
Perlis,2022-02-01,07,111.6,2022,2,Transport
Perlis,2022-03-01,07,111.9,2022,3,Transport
Perlis,2022-04-01,07,112.0,2022,4,Transport
Perlis,2022-05-01,07,112.3,2022,5,Transport
Perlis,2022-06-01,07,112.7,2022,6,Transport
Perlis,2022-07-01,07,113.0,2022,7,Transport
Perlis,2022-08-01,07,112.8,2022,8,Transport
Perlis,2022-09-01,07,112.7,2022,9,Transport
Perlis,2022-10-01,07,112.6,2022,10,Transport
Perlis,2022-11-01,07,112.6,2022,11,Transport
Perlis,2022-12-01,07,112.4,2022,12,Transport
Perlis,2023-01-01,07,112.3,2023,1,Transport
Perlis,2023-02-01,07,112.3,2023,2,Transport
Perlis,2023-03-01,07,112.3,2023,3,Transport
Perlis,2023-04-01,07,112.2,2023,4,Transport
Perlis,2023-05-01,07,112.3,2023,5,Transport
Perlis,2023-06-01,07,112.3,2023,6,Transport
Perlis,2023-07-01,07,112.3,2023,7,Transport
Perlis,2023-08-01,07,112.3,2023,8,Transport
Perlis,2023-09-01,07,112.3,2023,9,Transport
Perlis,2023-10-01,07,112.4,2023,10,Transport
Perlis,2023-11-01,07,112.4,2023,11,Transport
Perlis,2023-12-01,07,112.4,2023,12,Transport
Perlis,2024-01-01,07,113.5,2024,1,Transport
Perlis,2024-02-01,07,113.2,2024,2,Transport
Perlis,2024-03-01,07,113.3,2024,3,Transport
Perlis,2024-04-01,07,113.6,2024,4,Transport
Perlis,2024-05-01,07,113.6,2024,5,Transport
Perlis,2024-06-01,07,114.6,2024,6,Transport
Perlis,2024-07-01,07,115.0,2024,7,Transport
Perlis,2024-08-01,07,115.0,2024,8,Transport
Perlis,2024-09-01,07,114.8,2024,9,Transport
Perlis,2024-10-01,07,114.6,2024,10,Transport
Perlis,2024-11-01,07,114.4,2024,11,Transport
Perlis,2024-12-01,07,114.6,2024,12,Transport
Perlis,2025-01-01,07,115.2,2025,1,Transport
Perlis,2025-02-01,07,115.2,2025,2,Transport
Perlis,2025-03-01,07,115.1,2025,3,Transport
Perlis,2025-04-01,07,115.0,2025,4,Transport
Perlis,2025-05-01,07,114.7,2025,5,Transport
Perlis,2025-06-01,07,114.7,2025,6,Transport
Perlis,2025-07-01,07,115.0,2025,7,Transport
Perlis,2025-08-01,07,115.1,2025,8,Transport
Perlis,2025-09-01,07,115.4,2025,9,Transport
Perlis,2025-10-01,07,114.1,2025,10,Transport
Perlis,2025-11-01,07,114.3,2025,11,Transport
Perlis,2025-12-01,07,114.3,2025,12,Transport
Perlis,2026-01-01,07,114.0,2026,1,Transport
Perlis,2026-02-01,07,114.1,2026,2,Transport
Perlis,2026-03-01,07,116.4,2026,3,Transport
Perlis,2026-04-01,07,120.2,2026,4,Transport
Perlis,2010-01-01,08,100.2,2010,1,Information & Communication
Perlis,2010-02-01,08,100.3,2010,2,Information & Communication
Perlis,2010-03-01,08,100.2,2010,3,Information & Communication
Perlis,2010-04-01,08,100.2,2010,4,Information & Communication
Perlis,2010-05-01,08,100.0,2010,5,Information & Communication
Perlis,2010-06-01,08,100.0,2010,6,Information & Communication
Perlis,2010-07-01,08,99.9,2010,7,Information & Communication
Perlis,2010-08-01,08,99.8,2010,8,Information & Communication
Perlis,2010-09-01,08,99.8,2010,9,Information & Communication
Perlis,2010-10-01,08,99.8,2010,10,Information & Communication
Perlis,2010-11-01,08,99.8,2010,11,Information & Communication
Perlis,2010-12-01,08,99.8,2010,12,Information & Communication
Perlis,2011-01-01,08,99.8,2011,1,Information & Communication
Perlis,2011-02-01,08,99.8,2011,2,Information & Communication
Perlis,2011-03-01,08,99.8,2011,3,Information & Communication
Perlis,2011-04-01,08,99.7,2011,4,Information & Communication
Perlis,2011-05-01,08,99.7,2011,5,Information & Communication
Perlis,2011-06-01,08,99.6,2011,6,Information & Communication
Perlis,2011-07-01,08,99.5,2011,7,Information & Communication
Perlis,2011-08-01,08,99.4,2011,8,Information & Communication
Perlis,2011-09-01,08,99.4,2011,9,Information & Communication
Perlis,2011-10-01,08,99.3,2011,10,Information & Communication
Perlis,2011-11-01,08,99.3,2011,11,Information & Communication
Perlis,2011-12-01,08,99.3,2011,12,Information & Communication
Perlis,2012-01-01,08,99.2,2012,1,Information & Communication
Perlis,2012-02-01,08,99.2,2012,2,Information & Communication
Perlis,2012-03-01,08,99.2,2012,3,Information & Communication
Perlis,2012-04-01,08,99.2,2012,4,Information & Communication
Perlis,2012-05-01,08,99.2,2012,5,Information & Communication
Perlis,2012-06-01,08,99.2,2012,6,Information & Communication
Perlis,2012-07-01,08,99.2,2012,7,Information & Communication
Perlis,2012-08-01,08,99.1,2012,8,Information & Communication
Perlis,2012-09-01,08,99.1,2012,9,Information & Communication
Perlis,2012-10-01,08,99.1,2012,10,Information & Communication
Perlis,2012-11-01,08,99.1,2012,11,Information & Communication
Perlis,2012-12-01,08,99.1,2012,12,Information & Communication
Perlis,2013-01-01,08,99.1,2013,1,Information & Communication
Perlis,2013-02-01,08,99.1,2013,2,Information & Communication
Perlis,2013-03-01,08,99.0,2013,3,Information & Communication
Perlis,2013-04-01,08,99.0,2013,4,Information & Communication
Perlis,2013-05-01,08,99.0,2013,5,Information & Communication
Perlis,2013-06-01,08,99.0,2013,6,Information & Communication
Perlis,2013-07-01,08,99.0,2013,7,Information & Communication
